item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,calcium,iron,potassium,ingredients,allergens,scraped_at
246413713,House Made Chips,25,Gothic Grill,,Snack Boxes and Sides,8 oz Portion (221g),580,42g,4.5g,NA,0mg,530mg,49g,5g,2g,5g,0mg,0.84mg,,"Potato Chip Slcd 1/10"" Skin On Raw Frz (POTATOES, EXPELLER PRESSED CANOLA OIL, SEA SALT, GLUCONIC ACID (TO PROMOTE COLOR RETENTION).), Shortening Fry Liquid Clear Zero Trans Fat Sysco 35 lb #4518403 (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO PROTECT FLAVOR, DIMETHYLPOLYSILOXANE (AN ANTI-FOAMING AGENT).)",,2025-06-04T13:53:55.398402
246413716,Tortilla Chips,25,Gothic Grill,,Snack Boxes and Sides,3 oz Portion (85g),280,10g,1g,NA,0mg,30mg,44g,3g,3g,5g,166mg,1.00mg,,"Tortilla Chip Raw 4 Cut White Corn 6"" Shelf Stable Del Pasado 30 lb (WHITE CORN, WATER, CONTAINS 2% OR LESS OF THE FOLLOWING: CELLULOSE AND/OR GUAR GUM, PRESERVATIVES (CALCIUM PROPIONATE, PROPIONIC ACID, METHYL PROPYLPARABEN, POTASSIUM SORBATE, SORBIC ACID), FUMARIC ACID AND PHOSPHORIC ACID.), Shortening Fry Liquid Clear Zero Trans Fat Sysco 35 lb #4518403 (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO PROTECT FLAVOR, DIMETHYLPOLYSILOXANE (AN ANTI-FOAMING AGENT).)",,2025-06-04T13:53:55.971802
246413717,Banana Split,25,Gothic Grill,,Desserts,Banana Split (690g),1190,61g,47g,0g,175mg,350mg,164g,14g,133g,14g,749mg,1.30mg,,"Ice Cream Chocolate Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), COCOA PROCESSED WITH ALKALI, SALT, WHY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENEN), Ice Cream Vanilla Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENAN), Banana, Ice Cream Strawberry Mapleview (MILK, CREAM, SUGAR, STRAWBERRIES, VANILLA EXTRACT (WQATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEAN GUM, CARRAGEENAN), Strawberry Slcd Sugar 4+1 Frz Monarch (STRAWBERRIES, SUGAR), Topping Whipped Non Dairy Ultra (WATER, PARTIALLY HYDROGENATED PALM KERNEL OIL, SUGAR, CONTAINS LESS THAN 1%: SODIUM CASEINATE* (A MILK DERIVATIVE), POLYSORBATE 60, MONO AND DIGLYCERIDES, ARTIFICIAL FLAVOR, SORBITAN MONOSTEARATE, DISODIUM PHOSPHATE, HEXAGLYCERYL DISTEARATE, CARRAGEENAN, BETA CAROTENE (COLOR), PROPELLANT: NITROUS OXIDE.*SODIUM CASEINATE IS NOT A SOURCE OF LACTOSE.), Pineapple Tidbit In Juice Harvest Value (PINEAPPLE, PINEAPPLE JUICE AND CITRIC ACID.), Topping Chocolate Liquid Deluxe Shelf St (HIGH FRUCTOSE CORN SYRUP, WATER, COCOA, LESS THAN 2% OF: MODIFIED CORN STARCH, SALT, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVATIVE), ARTIFICIAL FLAVORS.), Cherry Maraschino (CHERRIES, WATER, CORN SYRUP, SUGAR, CITRIC ACID, NATURAL & ARTIFICIAL FLAVORS, SODIUM BENZOATE, POTASSIUM SORBATE, FD&C RED #40 (C. I. NO. 16035), SULFUR DIOXIDE (PRESERVATIVE))",,2025-06-04T13:53:56.654578
246413718,Browndae Sundae,25,Gothic Grill,,Desserts,Sundae (283g),780,44g,32g,0g,130mg,220mg,90g,2g,77g,6g,251mg,0.36mg,,"Ice Cream Vanilla Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENAN), Brownie Chocolate Fudge Not Iced Sheet 1/4 Unslcd Frz Devonshire 52 oz (SUGAR, BUTTER (CREAM, NATURAL FLAVORING), ENRICHED BLEACHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE EGGS, CHOCOLATE FLAVORED ICING BASE (VEGETABLE SHORTENING [SOYBEAN OIL MONO- AND DIGLYCERIDES (SOY)], COCOA [PROCESSED WITH ALKALI], SOYBEAN OIL, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR), CHOCOLATE FLAVORED SYRUP (HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, WATER, COCOA, SUGAR, CONTAINS 2% OR LESS OF: POTASSIUM SORBATE [PRESERVATIVE], SALT, MONO & DIGLYCERIDES [SOY], XANTHAN GUM, POLYSORBATE 60, VANILLIN [ARTIFICIAL FLAVOR]), HEAVY CREAM, SEMI-SWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN [AN EMULSIFIER], GROUND VANILLA BEANS), NATURAL CHOCOLATE LIQUOR, SALT, FRUCTOSE, NATURAL FLAVOR, INSTANT COFFEE, WATER.  PROCESSED IN A FACILITY THAT ALSO PROCESS PEANUTS AND TREE NUTS), Topping Whipped Non Dairy Ultra (WATER, PARTIALLY HYDROGENATED PALM KERNEL OIL, SUGAR, CONTAINS LESS THAN 1%: SODIUM CASEINATE* (A MILK DERIVATIVE), POLYSORBATE 60, MONO AND DIGLYCERIDES, ARTIFICIAL FLAVOR, SORBITAN MONOSTEARATE, DISODIUM PHOSPHATE, HEXAGLYCERYL DISTEARATE, CARRAGEENAN, BETA CAROTENE (COLOR), PROPELLANT: NITROUS OXIDE.*SODIUM CASEINATE IS NOT A SOURCE OF LACTOSE.), Topping Chocolate Liquid Deluxe Shelf St (HIGH FRUCTOSE CORN SYRUP, WATER, COCOA, LESS THAN 2% OF: MODIFIED CORN STARCH, SALT, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVATIVE), ARTIFICIAL FLAVORS.)",,2025-06-04T13:53:57.278831
246413719,Chocolate Diablo Sundae,25,Gothic Grill,,Desserts,Sundae (406g),1230,65g,43g,0g,75mg,360mg,170g,18g,119g,17g,411mg,4.44mg,,"Ice Cream Chocolate Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), COCOA PROCESSED WITH ALKALI, SALT, WHY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENEN), Crumb Cookie Oreo Small Piece Bulk Oreo (UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE, MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID).  SUGAR, PALM AND/OR CANOLA OIL, COCOA (PROCESSED WITH ALKALI), INVERT SUGAR, LEAVENING (BAKING SODA AND/OR CALCIUM PHOSPHATE), SOY LECITHIN, SALT, CHOCOLATE NATURAL FLAVOR.), Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK)), Topping Whipped Non Dairy Ultra (WATER, PARTIALLY HYDROGENATED PALM KERNEL OIL, SUGAR, CONTAINS LESS THAN 1%: SODIUM CASEINATE* (A MILK DERIVATIVE), POLYSORBATE 60, MONO AND DIGLYCERIDES, ARTIFICIAL FLAVOR, SORBITAN MONOSTEARATE, DISODIUM PHOSPHATE, HEXAGLYCERYL DISTEARATE, CARRAGEENAN, BETA CAROTENE (COLOR), PROPELLANT: NITROUS OXIDE.*SODIUM CASEINATE IS NOT A SOURCE OF LACTOSE.), Topping Chocolate Liquid Deluxe Shelf St (HIGH FRUCTOSE CORN SYRUP, WATER, COCOA, LESS THAN 2% OF: MODIFIED CORN STARCH, SALT, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVATIVE), ARTIFICIAL FLAVORS.), Cherry Maraschino (CHERRIES, WATER, CORN SYRUP, SUGAR, CITRIC ACID, NATURAL & ARTIFICIAL FLAVORS, SODIUM BENZOATE, POTASSIUM SORBATE, FD&C RED #40 (C. I. NO. 16035), SULFUR DIOXIDE (PRESERVATIVE))",,2025-06-04T13:53:57.876501
246413720,Dirt and Worms Sundae,25,Gothic Grill,,Desserts,Sundae (290g),740,37g,25g,0g,100mg,300mg,97g,NA,72g,7g,386mg,1.72mg,,"Ice Cream Vanilla Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENAN), Candy Gummy Worm Mini Albanese 9 oz (CORN SYRUP (FROM CORN), SUGAR (FROM BEETS), WATER, GELATIN, NATURAL FLAVORS,LACTIC ACID, JUICE CONCENTRATES, PECTIN (DERIVED FROM FRUITS), COLORS (FROM FRUITS AND VEGETABLES), VEGETABLE OIL (COCONUT, CANOLA), AND CARNAUBA LEAF WAX (TO PREVENT STICKING).  FD &C RED#40, FD&C YELLOW #5, FD&C YELLOW #6, FD&C BLUE #1.  REFINED COCONUT OIL STATEMENT ON FILE.), Crumb Cookie Oreo Small Piece Bulk Oreo (UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE, MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID).  SUGAR, PALM AND/OR CANOLA OIL, COCOA (PROCESSED WITH ALKALI), INVERT SUGAR, LEAVENING (BAKING SODA AND/OR CALCIUM PHOSPHATE), SOY LECITHIN, SALT, CHOCOLATE NATURAL FLAVOR.), Topping Whipped Non Dairy Ultra (WATER, PARTIALLY HYDROGENATED PALM KERNEL OIL, SUGAR, CONTAINS LESS THAN 1%: SODIUM CASEINATE* (A MILK DERIVATIVE), POLYSORBATE 60, MONO AND DIGLYCERIDES, ARTIFICIAL FLAVOR, SORBITAN MONOSTEARATE, DISODIUM PHOSPHATE, HEXAGLYCERYL DISTEARATE, CARRAGEENAN, BETA CAROTENE (COLOR), PROPELLANT: NITROUS OXIDE.*SODIUM CASEINATE IS NOT A SOURCE OF LACTOSE.), Cherry Maraschino (CHERRIES, WATER, CORN SYRUP, SUGAR, CITRIC ACID, NATURAL & ARTIFICIAL FLAVORS, SODIUM BENZOATE, POTASSIUM SORBATE, FD&C RED #40 (C. I. NO. 16035), SULFUR DIOXIDE (PRESERVATIVE))",,2025-06-04T13:53:58.475637
246413723,Caramel Topping,25,Gothic Grill,,Classic Sundae (Choose Your Ice Cream and Toppings),.5 oz Portion (14g),45,0g,0g,0g,0mg,35mg,10g,0g,7g,0g,9mg,0mg,,"Topping Caramel Hot Fudge Lyons Magnus # (CORN SYRUP, SWEETENED CONDENSED NONFAT MILK, CONDENSED NONFAT MILK, HEAVY WHIPPING CREAM, BUTTER, SUGAR, HIGH FRUCTOSE CORN SYRUP, SALT, PECTIN, DISODIUM PHOSPHATE, NATURAL AND ARTIFICIAL FLAVORS.)",,2025-06-04T13:53:59.086678
246413721,Chocolate Ice Cream,25,Gothic Grill,,Classic Sundae (Choose Your Ice Cream and Toppings),6 oz (255g),520,36g,25g,0g,115mg,230mg,68g,20g,34g,16g,564mg,0.81mg,,"Ice Cream Chocolate Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), COCOA PROCESSED WITH ALKALI, SALT, WHY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENEN)",,2025-06-04T13:53:59.684733
246413724,Maraschino Cherry,25,Gothic Grill,,Classic Sundae (Choose Your Ice Cream and Toppings),Cherry (2g),0,0g,0g,0g,0mg,0mg,< 1g,0g,< 1g,0g,0mg,0.00mg,,"Cherry Maraschino (CHERRIES, WATER, CORN SYRUP, SUGAR, CITRIC ACID, NATURAL & ARTIFICIAL FLAVORS, SODIUM BENZOATE, POTASSIUM SORBATE, FD&C RED #40 (C. I. NO. 16035), SULFUR DIOXIDE (PRESERVATIVE))",,2025-06-04T13:54:00.285574
246413725,Non-Dairy Whipped Topping,25,Gothic Grill,,Classic Sundae (Choose Your Ice Cream and Toppings),.6 oz Portion (17g),60,4.5g,4.5g,0g,0mg,0mg,3g,0g,3g,0g,NA,NA,,"Topping Whipped Non Dairy Ultra (WATER, PARTIALLY HYDROGENATED PALM KERNEL OIL, SUGAR, CONTAINS LESS THAN 1%: SODIUM CASEINATE* (A MILK DERIVATIVE), POLYSORBATE 60, MONO AND DIGLYCERIDES, ARTIFICIAL FLAVOR, SORBITAN MONOSTEARATE, DISODIUM PHOSPHATE, HEXAGLYCERYL DISTEARATE, CARRAGEENAN, BETA CAROTENE (COLOR), PROPELLANT: NITROUS OXIDE.*SODIUM CASEINATE IS NOT A SOURCE OF LACTOSE.)",,2025-06-04T13:54:00.867761
246413722,Vanilla Ice Cream,25,Gothic Grill,,Classic Sundae (Choose Your Ice Cream and Toppings),6 oz (255g),500,36g,25g,0g,145mg,270mg,43g,0g,43g,4g,564mg,0.81mg,,"Ice Cream Vanilla Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENAN)",,2025-06-04T13:54:01.442946
246413726,Cake Cone,25,Gothic Grill,,Ice Cream Cone (Choose 1),Cone (6g),20,0g,0g,NA,0mg,5mg,4g,0g,0g,0g,0mg,0mg,,"Cone Ice Cream Cake Dispenser Cup #10 Jo (ENRICHED WHEAT FLOUR WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, TAPIOCA STARCH, SUGAR, CONTAINS LESS THAN 2 OF: ANNATTO EXTRACT VEGETABLE COLOR, CANOLA OIL, LEAVENING AMMONIUM BICARBONATE, SODIUM BICARBONATE, NATURAL FLAVOR, SALT)",,2025-06-04T13:54:02.099558
246413727,Waffle Cone,25,Gothic Grill,,Ice Cream Cone (Choose 1),Cone (26g),100,0g,0g,0g,0mg,50mg,22g,< 1g,7g,2g,NA,NA,,"Cone Ice Cream Waffle Large Jacketed Sle (ENRICHED WHEAT FLOUR ( CONTAINS NIACIN, REDUCED IRON, THIAMINE MONOITRATE, RIBOFLAVIN, FOLIC ACID) BROWN SUGAR, VEGATABLE OIL SHORTENING ( SOYBEAN OIL, OR CANOLA OIL, MODIFIED PALM OIL, SOY CONATINS: WHEAT, SOY)",,2025-06-04T13:54:02.706579
246413728,Chocolate Cookie Dough Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (113g),240,16g,11g,0g,60mg,135mg,23g,0g,21g,2g,251mg,0.36mg,,"Ice Cream Chocolate Chip Cookie Dough (WHOLE MILK, CREAM, SUGAR, CHOCOLATE CHIP COOKIE DOUGH (UNENRICHED WHEAT FLOU, CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, VANILL EXTRACTS), BUTTER (CREAM, SALT), SUGAR, BROWN SUGAR, CORN SYRUP, WATER, POWDERED SUGAR (SUGAR, CORN STARCH), CORN STARCH, SALT, BAKING SODA, NATURAL FLAVOR), COOKIE DOUGH EXTRACT (CORN SYRUP, PROPYLENE GLYCOL, WATER ETHYL ALCOHOL, CARAMEL COLOR), WHEY POWDER, CORN SYRUP, WHEY, NONFAT MILK, GUAR GUM, LOCUST BEAN GUM, CARRAGEENAN)",,2025-06-04T13:54:03.282608
246413729,Chocolate Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (170g),350,24g,17g,0g,75mg,150mg,45g,13g,23g,10g,376mg,0.54mg,,"Ice Cream Chocolate Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), COCOA PROCESSED WITH ALKALI, SALT, WHY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENEN)",,2025-06-04T13:54:03.866717
246413730,Coffee Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (113g),220,16g,11g,0g,60mg,120mg,20g,0g,19g,2g,260mg,0.37mg,,"Ice Cream Coffee Mapleview (MILK, CREAM, SUGAR, WHEY, NONFAT MILK, COFFEE (PROPYLENE GLYCOL, WATER) GUAR GUM, LOCUST BEAN GUM, CARRAGEENAN)",,2025-06-04T13:54:04.451508
246413731,Cookies and Cream Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (113g),230,16g,11g,0g,60mg,115mg,21g,0g,20g,2g,227mg,0.41mg,,"Ice Cream Cookies and Cream Mapleview (WHOLE MILK, CREAM, SUGAR, CHOCOLATE CREAM COOKIES (SUGAR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID), SOYBEAN AND PALM OIL,THE TBHG FOR FRESHNESS, COCOA PROCESSED WITH ALKALI, INVERT SUGAR, CONTAINS TWO PERCENT OR LESS OF DEGERMINATED YELLOW CORN FLOUR, CORNSTARCH, CHOCOLATE, SALT, LEAVENING (BAKING SODA, MONOCALCIUM PHOSPHATE), ARTIFICIAL FLAVOR, SOY LECITHIN, WHEY), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEAN GUM, CARAGEENAN)",,2025-06-04T13:54:05.020641
246413732,Devil's Delight Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (113g),240,17g,12g,0g,60mg,120mg,23g,0g,22g,3g,251mg,0.36mg,,"Ice Cream Devil's Delight Mapleview (WHOLE MILK, CREAM, SUGAR, CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, VANILLA), KIT KAT (SUGAR, WHEAT FLOUR, NONFAT MILK, COCOA BUTTER, CHOCOLATE, PALM KERNEL OIL, LACTOSE (MILK), MILK FAT, CONTAINS 2% OR LESS OF SOY LECITHIN, PGPR, EMULSIFIER, YEAST, VANILLIN, ARTIFICIAL FLAVOR, SALT, SODIUM BICARBONATE), TWIX (MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, LACTOSE, MILKFAT, SOY LECITHIN, PGPR, ARTIFICIAL FLAVORS), SUGAR, ENRICHED WHEAT FLOU (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, CORN SYRUP, SKIM MILK, DEXTROSE, LESS THAN 2% FOOD STARCH MODIFIED, SALT, COCOA POWDER, BAKING SODA, SOY LECITHIN, ARTIFICIAL FLAVOR), WHEY POWDER, CORN SYRUP, DEXTROSE, SOY LECITHIN, GUAR GUM, XANTHAN GUM, CARRAGEENAN)",,2025-06-04T13:54:05.607046
246413733,Mint Chocolate Chip Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (113g),230,16g,11g,0g,60mg,120mg,21g,0g,20g,2g,260mg,0.37mg,,"Ice Cream Mint Chocolate Chip Mapleview (MILK, CREAM, SUGAR, NATURAL PEPPERMINT EXTRACT (ETHYL ALCOHOL, NATURAL FLAVORS), CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, VANILLA), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEAN GUM, CARRAGEENAN)",,2025-06-04T13:54:06.171017
246413734,Strawberry Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (113g),200,14g,11g,0g,60mg,115mg,18g,0g,18g,2g,239mg,0.43mg,,"Ice Cream Strawberry Mapleview (MILK, CREAM, SUGAR, STRAWBERRIES, VANILLA EXTRACT (WQATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEAN GUM, CARRAGEENAN)",,2025-06-04T13:54:06.758923
246413735,Vanilla Ice Cream,25,Gothic Grill,,Ice Cream,Scoop (170g),330,24g,17g,0g,100mg,180mg,29g,0g,29g,3g,376mg,0.54mg,,"Ice Cream Vanilla Mapleview (MILK, CREAM, SUGAR, VANILLA EXTRACT (WATER, ALCOHOL, VANILLA BEAN EXTRACTIVES), WHEY, NONFAT MILK, GUAR GUM, LOCUST BEN GUM, CARRAGEENAN)",,2025-06-04T13:54:07.334466
246413736,Banana,25,Gothic Grill,,Ice Cream Toppings,1.5 oz Portion (43g),35,0g,0g,0g,0mg,0mg,10g,1g,6g,0g,NA,NA,,Banana,,2025-06-04T13:54:07.918162
246413737,Blueberry Syrup,25,Gothic Grill,,Ice Cream Toppings,.4 oz Portion (11g),40,0g,NA,NA,NA,0mg,10g,NA,10g,0g,NA,NA,,"Syrup Blueberry (SUGAR, BLUEBERRY PUREE, WATER, NATURAL FLAVOR, SODIUM BENZOATE (TO PRESERVE FRESHNESS), CITRIC ACID)",,2025-06-04T13:54:08.507256
246413739,Caramel Topping,25,Gothic Grill,,Ice Cream Toppings,.5 oz Portion (14g),45,0g,0g,0g,0mg,35mg,10g,0g,7g,0g,9mg,0mg,,"Topping Caramel Hot Fudge Lyons Magnus # (CORN SYRUP, SWEETENED CONDENSED NONFAT MILK, CONDENSED NONFAT MILK, HEAVY WHIPPING CREAM, BUTTER, SUGAR, HIGH FRUCTOSE CORN SYRUP, SALT, PECTIN, DISODIUM PHOSPHATE, NATURAL AND ARTIFICIAL FLAVORS.)",,2025-06-04T13:54:09.076113
246413740,Chocolate Chip Topping,25,Gothic Grill,,Ice Cream Toppings,.8 oz Portion (23g),110,6g,4g,0g,0mg,0mg,15g,1g,12g,1g,6mg,0.62mg,,"Chocolate Chip Semi Sweet Mini (SEMI-SWEET CHOCOLATE (SUGAR; CHOCOLATE; COCOA BUTTER; MILK FAT; SOY LECITHIN; VANILLIN, ARTIFICIAL FLAVOR; MILK))",,2025-06-04T13:54:09.644899
246413741,Chocolate Syrup,25,Gothic Grill,,Ice Cream Toppings,2 oz Portion (57g),140,0g,0g,0g,0mg,10mg,33g,1g,29g,1g,NA,NA,,"Topping Chocolate Liquid Deluxe Shelf St (HIGH FRUCTOSE CORN SYRUP, WATER, COCOA, LESS THAN 2% OF: MODIFIED CORN STARCH, SALT, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVATIVE), ARTIFICIAL FLAVORS.)",,2025-06-04T13:54:10.288615
246413742,Cookie Dough Topping,25,Gothic Grill,,Ice Cream Toppings,.8 oz Portion (23g),100,5g,2.5g,0g,0mg,75mg,15g,0g,8g,1g,3mg,0.50mg,,"Topping Chocolate Chip Cookie Dough Piece Frz TR Topper 10 lb (UNENRICHED WHEAT FLOUR, SUGAR, MARGARINE PALM OIL, WATER, SOYBEAN OIL, SALT, MONO AND DIGLYCERIDES, COLORED WITH ANNATTO, CITRIC ACID ADDED AS PRESERVATIVE, VITAMIN A PALMITATE, NATURAL FLAVOR., CHOCOLATE CHIPS SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN [EMULSIFIER], VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, SALT, ARTIFICIAL FLAVOR.)",,2025-06-04T13:54:10.877461
246413738,Fresh Blueberries,25,Gothic Grill,,Ice Cream Toppings,.8 oz Portion (23g),15,0g,0g,0g,0mg,0mg,3g,< 1g,1g,0g,NA,NA,,Blueberry Washed Bowl Fresh Ref (BLUEBERRY),,2025-06-04T13:54:11.457537
246413743,Gummy Worms,25,Gothic Grill,,Ice Cream Toppings,5 Pc Portion (37g),100,0g,0g,0g,0mg,20mg,26g,0g,16g,2g,0mg,0.00mg,,"Candy Gummy Worm Mini Albanese 9 oz (CORN SYRUP (FROM CORN), SUGAR (FROM BEETS), WATER, GELATIN, NATURAL FLAVORS,LACTIC ACID, JUICE CONCENTRATES, PECTIN (DERIVED FROM FRUITS), COLORS (FROM FRUITS AND VEGETABLES), VEGETABLE OIL (COCONUT, CANOLA), AND CARNAUBA LEAF WAX (TO PREVENT STICKING).  FD &C RED#40, FD&C YELLOW #5, FD&C YELLOW #6, FD&C BLUE #1.  REFINED COCONUT OIL STATEMENT ON FILE.)",,2025-06-04T13:54:12.027646
246413745,Maraschino Cherry,25,Gothic Grill,,Ice Cream Toppings,Cherry (2g),0,0g,0g,0g,0mg,0mg,< 1g,0g,< 1g,0g,0mg,0.00mg,,"Cherry Maraschino (CHERRIES, WATER, CORN SYRUP, SUGAR, CITRIC ACID, NATURAL & ARTIFICIAL FLAVORS, SODIUM BENZOATE, POTASSIUM SORBATE, FD&C RED #40 (C. I. NO. 16035), SULFUR DIOXIDE (PRESERVATIVE))",,2025-06-04T13:54:12.629344
246413744,Mini M&Ms,25,Gothic Grill,,Ice Cream Toppings,.9 oz Portion (26g),130,6g,3.5g,0g,< 5mg,20mg,17g,< 1g,16g,1g,0mg,0.00mg,,"Candy M&M Plain Mini Bulk 25 lb (MILK CHOCOLATE (SUGAR, CHOCOLATE, COCOA BUTTER, SKIM MILK, MILKFAT, LACTOSE, SOY LECITHIN, SALT, ARTIFICIAL FLAVOR), SUGAR, LESS THAN 2% - CORNSTARCH, CORN SYRUP, COLORING (INCLUDES YELLOW 5 LAKE, RED 40 LAKE, BLUE 1 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE, BLUE 1, BLUE 2, RED 40, YELLOW 5, YELLOW 6)), DEXTRIN. M&M'S CANDIES MAY CONTAIN PEANUTS.)",,2025-06-04T13:54:13.246451
246413749,Non-Dairy Whipped Topping,25,Gothic Grill,,Ice Cream Toppings,.6 oz Portion (17g),60,4.5g,4.5g,0g,0mg,0mg,3g,0g,3g,0g,NA,NA,,"Topping Whipped Non Dairy Ultra (WATER, PARTIALLY HYDROGENATED PALM KERNEL OIL, SUGAR, CONTAINS LESS THAN 1%: SODIUM CASEINATE* (A MILK DERIVATIVE), POLYSORBATE 60, MONO AND DIGLYCERIDES, ARTIFICIAL FLAVOR, SORBITAN MONOSTEARATE, DISODIUM PHOSPHATE, HEXAGLYCERYL DISTEARATE, CARRAGEENAN, BETA CAROTENE (COLOR), PROPELLANT: NITROUS OXIDE.*SODIUM CASEINATE IS NOT A SOURCE OF LACTOSE.)",,2025-06-04T13:54:13.814014
246413746,Oreo Topping,25,Gothic Grill,,Ice Cream Toppings,.5 oz Portion (14g),70,2.5g,1g,0g,0mg,55mg,10g,0g,6g,0g,25mg,2.18mg,,"Oreo Med Pcs Cookie Topping (UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE {VITAMIN B1}, RIBOFLAVIN {VITAMIN B2}, FOLIC ACID), SUGAR, PALM AND/OR CANOLA OIL, COCOA (PROCESSED WITH ALKALI), HIGH FRUCTOSE CORN SYRUP, LEAVENING (BAKING SODA AND/OR CALCIUM PHOSPHATE), CORNSTARCH, SALT, SOY LECITHIN, VANILLIN - AN ARTIFICIAL FLAVOR, CHOCOLATE.CONTAINS: WHEAT, SOY)",,2025-06-04T13:54:14.385554
246413747,Pineapple Tidbits,25,Gothic Grill,,Ice Cream Toppings,.9 oz Portion (26g),15,0g,0g,0g,0mg,0mg,4g,0g,4g,0g,NA,NA,,"Pineapple Tidbit In Juice Harvest Value (PINEAPPLE, PINEAPPLE JUICE AND CITRIC ACID.)",,2025-06-04T13:54:14.958579
